Time[s],Ecc[deg],Inc[deg],SMA[km],AOP[deg],RAAN[deg],MA[deg],Lat[deg],Lon[deg],Alt[km],x[km],y[km],z[km],vx[km/s],vy[km/s],vz[km/s]
75719,8.8262e-16,98.7089,7203.14,0,0.863776,155.245,24.5798,349.446,828.68,-6533.57,-555.268,2981.51,-3.13007,0.975773,-6.67739
75779,8.14726e-16,98.7089,7203.14,0,0.864461,158.791,21.0672,348.565,827.749,-6708.52,-495.844,2575.88,-2.70675,1.00934,-6.85505
75839,9.16567e-16,98.7089,7203.14,0,0.865145,162.337,17.5506,347.713,826.935,-6857.78,-434.525,2160.38,-2.27306,1.03905,-7.00647
75899,5.10591e-16,98.7089,7203.14,0,0.86583,165.883,14.0308,346.883,826.252,-6980.78,-371.545,1736.61,-1.83067,1.0648,-7.13105
75959,2.59039e-16,98.7089,7203.14,0,0.866514,169.429,10.5085,346.071,825.71,-7077.06,-307.145,1306.19,-1.38126,1.08648,-7.22833
76019,4.43338e-16,98.7089,7203.14,0,0.867199,172.975,6.98432,345.271,825.318,-7146.23,-241.57,870.769,-0.926572,1.104,-7.29792
76079,8.83513e-16,98.7089,7203.14,0,0.867883,176.521,3.45886,344.48,825.081,-7188.04,-175.072,432.012,-0.468333,1.11732,-7.33957
76139,4.36138e-16,98.7089,7203.14,0,0.868568,180.068,-0.0672074,343.692,825.004,-7202.33,-107.904,-8.39913,-0.0083,1.12636,-7.35311
76199,8.91107e-16,98.7089,7203.14,0,0.869252,183.614,-3.59326,342.905,825.087,-7189.03,-40.3233,-448.778,0.451764,1.1311,-7.3385
76259,4.43338e-16,98.7089,7203.14,0,0.869936,187.16,-7.11868,342.113,825.33,-7148.21,27.4129,-887.439,0.910099,1.13152,-7.29578
76319,8.58332e-16,98.7089,7203.14,0,0.870621,190.706,-10.6428,341.313,825.728,-7080.02,95.0453,-1322.7,1.36495,1.12762,-7.22512
76379,5.09204e-16,98.7089,7203.14,0,0.871305,194.252,-14.1651,340.5,826.275,-6984.71,162.316,-1752.9,1.81457,1.11941,-7.1268
76439,5.13444e-16,98.7089,7203.14,0,0.87199,197.798,-17.6847,339.67,826.963,-6862.66,228.967,-2176.38,2.25724,1.10693,-7.00119
76499,1.28403e-16,98.7089,7203.14,0,0.872674,201.345,-21.2011,338.816,827.782,-6714.34,294.745,-2591.53,2.69128,1.09021,-6.84876
76559,3.62942e-16,98.7089,7203.14,0,0.873359,204.891,-24.7136,337.934,828.718,-6540.3,359.398,-2996.76,3.115,1.06934,-6.67011
76619,4.92297e-16,98.7089,7203.14,0,0.874043,208.437,-28.2213,337.015,829.757,-6341.22,422.679,-3390.51,3.5268,1.04437,-6.46591
76679,4.75257e-16,98.7089,7203.14,0,0.874728,211.983,-31.7234,336.051,830.884,-6117.85,484.347,-3771.28,3.92509,1.01542,-6.23696
76739,6.78938e-16,98.7089,7203.14,0,0.875412,215.529,-35.219,335.032,832.08,-5871.06,544.165,-4137.6,4.30835,0.982591,-5.98412
76799,2.40777e-16,98.7089,7203.14,0,0.876097,219.075,-38.7068,333.943,833.327,-5601.79,601.906,-4488.08,4.67512,0.946006,-5.70836
76859,4.2712e-16,98.7089,7203.14,0,0.876781,222.621,-42.1857,332.77,834.607,-5311.07,657.349,-4821.38,5.02398,0.905807,-5.41075
76919,7.5779e-16,98.7089,7203.14,0,0.877465,226.168,-45.6538,331.49,835.899,-5000.01,710.281,-5136.21,5.3536,0.862147,-5.09241
76979,2.65629e-16,98.7089,7203.14,0,0.87815,229.714,-49.1089,330.075,837.184,-4669.81,760.502,-5431.37,5.66273,0.815193,-4.75458
77039,0,98.7089,7203.14,0,0.878834,233.26,-52.5481,328.486,838.442,-4321.72,807.818,-5705.73,5.95017,0.765125,-4.39854
77099,0,98.7089,7203.14,0,0.879519,236.806,-55.9674,326.671,839.655,-3957.09,852.049,-5958.25,6.21482,0.712133,-4.02565
77159,1.86884e-16,98.7089,7203.14,0,0.880203,240.352,-59.3607,324.556,840.802,-3577.3,893.026,-6187.94,6.45568,0.656421,-3.63735
77219,0,98.7089,7203.14,0,0.880888,243.898,-62.7195,322.029,841.868,-3183.81,930.593,-6393.95,6.67182,0.5982,-3.23512
77279,2.90495e-16,98.7089,7203.14,0,0.881572,247.444,-66.0301,318.923,842.836,-2778.14,964.605,-6575.46,6.86241,0.537693,-2.8205
77339,6.78938e-17,98.7089,7203.14,0,0.882257,250.991,-69.2707,314.977,843.691,-2361.83,994.934,-6731.8,7.02673,0.475132,-2.39508
77399,2.76262e-16,98.7089,7203.14,0,0.882941,254.537,-72.4035,309.758,844.42,-1936.47,1021.46,-6862.36,7.16413,0.410754,-1.96049
77459,8.91911e-16,98.7089,7203.14,0,0.883625,258.083,-75.3604,302.545,845.012,-1503.7,1044.09,-6966.63,7.27411,0.344807,-1.51839
77519,3.39469e-17,98.7089,7203.14,0,0.88431,261.629,-78.012,292.134,845.458,-1065.17,1062.73,-7044.24,7.35623,0.277541,-1.07047
77579,1.28403e-16,98.7089,7203.14,0,0.884994,265.175,-80.1106,276.84,845.752,-622.558,1077.31,-7094.86,7.41018,0.209215,-0.618458
77639,2.56946e-16,98.7089,7203.14,0,0.885679,268.721,-81.2497,255.838,845.889,-177.565,1087.78,-7118.32,7.43576,0.140088,-0.164077
77699,1.2952e-16,98.7089,7203.14,0,0.886363,272.268,-81.0553,232.547,845.867,268.106,1094.09,-7114.51,7.43286,0.0704245,0.290933
77759,1.2952e-16,98.7089,7203.14,0,0.887048,275.814,-79.6018,213.034,845.686,712.752,1096.22,-7083.47,7.4015,0.000491317,0.744829
77819,0,98.7089,7203.14,0,0.887732,279.36,-77.3146,199.273,845.349,1154.67,1094.16,-7025.3,7.34181,-0.0694448,1.19587
77879,2.76262e-16,98.7089,7203.14,0,0.888417,282.906,-74.5593,189.909,844.861,1592.16,1087.93,-6940.22,7.25399,-0.139117,1.64234
77939,9.59147e-16,98.7089,7203.14,0,0.889101,286.452,-71.5437,183.348,844.23,2023.56,1077.54,-6828.57,7.1384,-0.208259,2.08251
77999,0,98.7089,7203.14,0,0.889786,289.998,-68.3758,178.542,843.464,2447.21,1063.03,-6690.77,6.99548,-0.276606,2.51471
78059,1.45247e-16,98.7089,7203.14,0,0.89047,293.544,-65.1128,174.864,842.577,2861.49,1044.46,-6527.34,6.82577,-0.343898,2.93728
78119,8.24782e-16,98.7089,7203.14,0,0.891154,297.091,-61.7869,171.942,841.58,3264.81,1021.9,-6338.93,6.62992,-0.409877,3.3486
78179,6.78938e-17,98.7089,7203.14,0,0.891839,300.637,-58.4174,169.543,840.49,3655.62,995.442,-6126.23,6.40869,-0.474291,3.7471
78239,7.46832e-16,98.7089,7203.14,0,0.892523,304.183,-55.0161,167.521,839.322,4032.44,965.177,-5890.08,6.16292,-0.536895,4.13125
78299,8.14726e-16,98.7089,7203.14,0,0.893208,307.729,-51.5908,165.775,838.095,4393.82,931.226,-5631.37,5.89354,-0.597449,4.49958
78359,8.14726e-16,98.7089,7203.14,0,0.893892,311.275,-48.1468,164.24,836.828,4738.38,893.717,-5351.1,5.6016,-0.655722,4.85068
78419,8.8262e-16,98.7089,7203.14,0,0.894577,314.821,-44.6878,162.865,835.538,5064.79,852.793,-5050.33,5.28821,-0.711491,5.18321
78479,8.8262e-16,98.7089,7203.14,0,0.895261,318.368,-41.2165,161.618,834.248,5371.81,808.612,-4730.23,4.95457,-0.764544,5.49588
78539,2.65629e-16,98.7089,7203.14,0,0.895946,321.914,-37.735,160.47,832.975,5658.25,761.341,-4392.01,4.60196,-0.814676,5.78751
78599,7.89751e-16,98.7089,7203.14,0,0.89663,325.46,-34.2448,159.402,831.74,5923.03,711.161,-4036.98,4.23173,-0.861698,6.05698
78659,9.50514e-16,98.7089,7203.14,0,0.897315,329.006,-30.7473,158.4,830.562,6165.13,658.264,-3666.48,3.84529,-0.905429,6.30325
78719,8.91911e-16,98.7089,7203.14,0,0.897999,332.552,-27.2436,157.449,829.458,6383.62,602.851,-3281.94,3.44413,-0.945702,6.52538
78779,9.59147e-16,98.7089,7203.14,0,0.898683,336.098,-23.7345,156.541,828.446,6577.67,545.135,-2884.84,3.02978,-0.982363,6.72253
78839,6.78938e-17,98.7089,7203.14,0,0.899368,339.644,-20.2208,155.668,827.541,6746.53,485.336,-2476.69,2.60383,-1.01527,6.89393
78899,1.28403e-16,98.7089,7203.14,0,0.900052,343.191,-16.7035,154.821,826.758,6889.56,423.682,-2059.05,2.16791,-1.0443,7.03894
78959,1.32814e-16,98.7089,7203.14,0,0.900737,346.737,-13.183,153.996,826.108,7006.21,360.409,-1633.53,1.72369,-1.06935,7.15698
79019,8.86676e-16,98.7089,7203.14,0,0.901421,350.283,-9.66017,153.188,825.601,7096.02,295.758,-1201.75,1.27287,-1.09031,7.24763
79079,9.19221e-16,98.7089,7203.14,0,0.902106,353.829,-6.13561,152.39,825.246,7158.67,229.976,-765.374,0.817175,-1.1071,7.31051
79139,2.56805e-16,98.7089,7203.14,0,0.90279,357.375,-2.60995,151.6,825.048,7193.9,163.314,-326.065,0.358351,-1.11967,7.3454
79199,1.2884e-16,98.7089,7203.14,0,0.903475,0.921368,0.916174,150.813,825.009,7201.59,96.0282,114.493,-0.101846,-1.12796,7.35217
79259,8.48673e-18,98.7089,7203.14,0,0.904159,4.46752,4.44213,150.025,825.131,7181.7,28.3741,554.612,-0.561652,-1.13194,7.33078
79319,2.56805e-16,98.7089,7203.14,0,0.904843,8.01367,7.9673,149.231,825.411,7134.31,-39.3895,992.608,-1.01931,-1.1316,7.28131
79379,2.59039e-16,98.7089,7203.14,0,0.905528,11.5598,11.491,148.429,825.846,7059.6,-107.004,1426.8,-1.47306,-1.12693,7.20397
79439,1.28403e-16,98.7089,7203.14,0,0.906212,15.106,15.0127,147.612,826.428,6957.86,-174.21,1855.53,-1.92117,-1.11796,7.09904
79499,2.65629e-16,98.7089,7203.14,0,0.906897,18.6521,18.5317,146.777,827.149,6829.48,-240.752,2277.16,-2.36193,-1.10472,6.96692
79559,2.90495e-16,98.7089,7203.14,0,0.907581,22.1983,22.0472,145.917,827.997,6674.95,-306.376,2690.06,-2.79364,-1.08726,6.80812
79619,2.56805e-16,98.7089,7203.14,0,0.908266,25.7444,25.5586,145.026,828.959,6494.85,-370.83,3092.67,-3.21465,-1.06565,6.62325
79679,6.78938e-17,98.7089,7203.14,0,0.90895,29.2906,29.065,144.098,830.021,6289.89,-433.869,3483.43,-3.62335,-1.03996,6.41302
79739,1.45247e-16,98.7089,7203.14,0,0.909635,32.8367,32.5656,143.121,831.166,6060.84,-495.252,3860.85,-4.01818,-1.0103,6.17823
79799,2.03682e-16,98.7089,7203.14,0,0.910319,36.3829,36.0595,142.087,832.376,5808.59,-554.744,4223.48,-4.39762,-0.976787,5.91978
79859,1.28403e-16,98.7089,7203.14,0,0.911004,39.929,39.5453,140.98,833.633,5534.09,-612.117,4569.95,-4.76023,-0.939539,5.63866
79919,1.86884e-16,98.7089,7203.14,0,0.911688,43.4752,43.0217,139.783,834.917,5238.4,-667.154,4898.91,-5.1046,-0.898701,5.33595
79979,1.86884e-16,98.7089,7203.14,0,0.912372,47.0214,46.4869,138.473,836.21,4922.65,-719.643,5209.11,-5.42943,-0.854429,5.01281
80039,1.45247e-16,98.7089,7203.14,0,0.913057,50.5675,49.9385,137.02,837.49,4588.05,-769.384,5499.37,-5.73347,-0.806893,4.67047
80099,2.65629e-16,98.7089,7203.14,0,0.913741,54.1137,53.3734,135.382,838.739,4235.89,-816.187,5768.56,-6.01555,-0.756274,4.31025
80159,6.78938e-17,98.7089,7203.14,0,0.914426,57.6598,56.787,133.503,839.938,3867.5,-859.873,6015.67,-6.2746,-0.702765,3.93352
80219,2.90495e-16,98.7089,7203.14,0,0.91511,61.206,60.173,131.3,841.067,3484.31,-900.275,6239.74,-6.50962,-0.646572,3.54172
80279,1.35788e-16,98.7089,7203.14,0,0.915795,64.7521,63.5216,128.652,842.111,3087.77,-937.24,6439.91,-6.71972,-0.587907,3.13637
80339,2.56805e-16,98.7089,7203.14,0,0.916479,68.2983,66.8178,125.373,843.053,2679.41,-970.624,6615.43,-6.90408,-0.526996,2.719
80399,0,98.7089,7203.14,0,0.917164,71.8444,70.0367,121.168,843.878,2260.79,-1000.3,6765.61,-7.06201,-0.464071,2.29122
80459,3.39469e-17,98.7089,7203.14,0,0.917848,75.3906,73.135,115.55,844.575,1833.51,-1026.16,6889.88,-7.1929,-0.399372,1.85467
80519,2.59039e-16,98.7089,7203.14,0,0.918532,78.9367,76.0336,107.698,845.133,1399.21,-1048.1,6987.77,-7.29624,-0.333147,1.41101
80579,1.69735e-17,98.7089,7203.14,0,0.919217,82.4829,78.5806,96.2743,845.543,959.558,-1066.03,7058.9,-7.37164,-0.265648,0.961953
80639,0,98.7089,7203.14,0,0.919901,86.029,80.4904,79.582,845.8,516.229,-1079.89,7103,-7.41882,-0.197133,0.509211
80699,2.55296e-16,98.7089,7203.14,0,0.920586,89.5752,81.3316,57.5059,845.898,70.9228,-1089.63,7119.89,-7.43759,-0.127864,0.054519
80759,3.85302e-16,98.7089,7203.14,0,0.92127,93.1213,80.8064,34.6461,845.838,-374.655,-1095.21,7109.53,-7.42788,-0.0581058,-0.400382
80819,1.32814e-16,98.7089,7203.14,0,0.921955,96.6675,79.1107,16.533,845.619,-818.797,-1096.6,7071.93,-7.38972,0.0118756,-0.85375
80879,6.44991e-16,98.7089,7203.14,0,0.922639,100.214,76.6839,3.99544,845.245,-1259.8,-1093.81,7007.26,-7.32327,0.0818129,-1.30385
80939,1.32814e-16,98.7089,7203.14,0,0.923324,103.76,73.8518,355.432,844.722,-1695.99,-1086.83,6915.75,-7.22878,0.151439,-1.74895
80999,1.32814e-16,98.7089,7203.14,0,0.924008,107.306,70.7922,349.37,844.057,-2125.68,-1075.71,6797.76,-7.10661,0.220487,-2.18736
81059,3.91146e-16,98.7089,7203.14,0,0.924693,110.852,67.5973,344.881,843.261,-2547.22,-1060.47,6653.74,-6.95722,0.288695,-2.61739
81119,0,98.7089,7203.14,0,0.925377,114.398,64.3169,341.412,842.346,-2959.02,-1041.19,6484.24,-6.7812,0.355801,-3.0374
81179,1.28403e-16,98.7089,7203.14,0,0.926061,117.944,60.9791,338.633,841.326,-3359.48,-1017.92,6289.91,-6.57921,0.421548,-3.44578
81239,2.65629e-16,98.7089,7203.14,0,0.926746,121.491,57.6011,336.336,840.215,-3747.08,-990.771,6071.49,-6.35202,0.485687,-3.84096
81299,0,98.7089,7203.14,0,0.92743,125.037,54.1934,334.388,839.032,-4120.33,-959.834,5829.82,-6.10051,0.547972,-4.22143
81359,0,98.7089,7203.14,0,0.928115,128.583,50.7632,332.699,837.793,-4477.81,-925.23,5565.82,-5.82565,0.608164,-4.58574
81419,1.02647e-15,98.7089,7203.14,0,0.928799,132.129,47.3152,331.206,836.518,-4818.14,-887.092,5280.52,-5.52847,0.666034,-4.93249
81479,9.59147e-16,98.7089,7203.14,0,0.929484,135.675,43.8531,329.865,835.227,-5140.01,-845.565,4974.99,-5.21013,0.721362,-5.26035
81539,1.01841e-15,98.7089,7203.14,0,0.930168,139.221,40.3791,328.643,833.939,-5442.21,-800.807,4650.41,-4.87183,0.773934,-5.56806
81599,1.0256e-15,98.7089,7203.14,0,0.930853,142.767,36.8954,327.516,832.674,-5723.57,-752.989,4308.02,-4.51488,0.823551,-5.85445
81659,9.50514e-16,98.7089,7203.14,0,0.931537,146.314,33.4034,326.466,831.45,-5983.01,-702.294,3949.13,-4.14065,0.870024,-6.11843
81719,7.46832e-16,98.7089,7203.14,0,0.932221,149.86,29.9043,325.477,830.288,-6219.53,-648.916,3575.13,-3.75055,0.913173,-6.35897
81779,8.14726e-16,98.7089,7203.14,0,0.932906,153.406,26.3992,324.537,829.205,-6432.25,-593.058,3187.43,-3.3461,0.952836,-6.57516
81839,1.28403e-16,98.7089,7203.14,0,0.93359,156.952,22.8889,323.638,828.218,-6620.33,-534.934,2787.52,-2.92883,0.988859,-6.76618
81899,8.14726e-16,98.7089,7203.14,0,0.934275,160.498,19.3743,322.772,827.341,-6783.06,-474.766,2376.94,-2.50035,1.02111,-6.93128
81959,5.25144e-16,98.7089,7203.14,0,0.934959,164.044,15.8561,321.931,826.589,-6919.82,-412.783,1957.26,-2.06229,1.04945,-7.06984
82019,9.16567e-16,98.7089,7203.14,0,0.935644,167.591,12.335,321.111,825.973,-7030.09,-349.223,1530.08,-1.61634,1.07379,-7.18133
82079,8.8262e-16,98.7089,7203.14,0,0.936328,171.137,8.81172,320.305,825.502,-7113.43,-284.327,1097.05,-1.1642,1.09403,-7.26531
82139,9.3553e-16,98.7089,7203.14,0,0.937013,174.683,5.28684,319.51,825.184,-7169.53,-218.344,659.81,-0.7076,1.11009,-7.32148
82199,4.67765e-16,98.7089,7203.14,0,0.937697,178.229,1.76101,318.721,825.024,-7198.18,-151.527,220.046,-0.248292,1.12191,-7.34961
82259,8.86863e-16,98.7089,7203.14,0,0.938382,181.775,-1.76513,317.934,825.024,-7199.27,-84.1289,-220.561,0.211968,1.12944,-7.34959
82319,4.4131e-16,98.7089,7203.14,0,0.939066,185.321,-5.29096,317.144,825.184,-7172.79,-16.4087,-660.323,0.671415,1.13266,-7.32143
82379,4.07363e-16,98.7089,7203.14,0,0.93975,188.867,-8.81584,316.349,825.502,-7118.85,51.3752,-1097.56,1.12829,1.13155,-7.26523
82439,6.55546e-16,98.7089,7203.14,0,0.940435,192.414,-12.3391,315.544,825.973,-7037.64,118.964,-1530.59,1.58085,1.12612,-7.18121
82499,4.07363e-16,98.7089,7203.14,0,0.941119,195.96,-15.8602,314.723,826.59,-6929.49,186.1,-1957.76,2.02735,1.11639,-7.06969
82559,9.84594e-16,98.7089,7203.14,0,0.941804,199.506,-19.3784,313.882,827.342,-6794.8,252.525,-2377.43,2.46609,1.1024,-6.9311
82619,8.14726e-16,98.7089,7203.14,0,0.942488,203.052,-22.893,313.016,828.219,-6634.09,317.988,-2788,2.89538,1.08419,-6.76597
82679,8.8262e-16,98.7089,7203.14,0,0.943173,206.598,-26.4033,312.117,829.207,-6447.98,382.236,-3187.89,3.31359,1.06184,-6.57493
82739,8.8262e-16,98.7089,7203.14,0,0.943857,210.144,-29.9084,311.177,830.29,-6237.18,445.026,-3575.57,3.71911,1.03544,-6.3587
82799,4.75257e-16,98.7089,7203.14,0,0.944542,213.691,-33.4075,310.188,831.452,-6002.5,506.117,-3949.56,4.11039,1.00508,-6.11813
82859,6.62816e-16,98.7089,7203.14,0,0.945226,217.237,-36.8995,309.138,832.675,-5744.83,565.276,-4308.43,4.48593,0.970875,-5.85413
82919,4.07363e-16,98.7089,7203.14,0,0.94591,220.783,-40.3832,308.011,833.94,-5465.17,622.276,-4650.8,4.84429,0.932966,-5.56771
82979,3.62942e-16,98.7089,7203.14,0,0.946595,224.329,-43.8571,306.789,835.229,-5164.58,676.901,-4975.36,5.1841,0.891493,-5.25998
83039,4.08441e-16,98.7089,7203.14,0,0.947279,227.875,-47.3193,305.448,836.52,-4844.21,728.94,-5280.86,5.50406,0.846613,-4.93209
83099,6.78938e-17,98.7089,7203.14,0,0.947964,231.421,-50.7672,303.954,837.795,-4505.29,778.196,-5566.15,5.80295,0.798499,-4.58533
83159,6.78938e-17,98.7089,7203.14,0,0.948648,234.967,-54.1974,302.265,839.033,-4149.12,824.481,-5830.11,6.07961,0.747334,-4.221
83219,1.28403e-16,98.7089,7203.14,0,0.949333,238.514,-57.605,300.316,840.216,-3777.07,867.617,-6071.76,6.333,0.693314,-3.84051
83279,8.91911e-16,98.7089,7203.14,0,0.950017,242.06,-60.9831,298.019,841.327,-3390.55,907.439,-6290.15,6.56213,0.636644,-3.44531
83339,8.54241e-16,98.7089,7203.14,0,0.950702,245.606,-64.3208,295.239,842.347,-2991.05,943.796,-6484.45,6.76614,0.577542,-3.03692
83399,1.45247e-16,98.7089,7203.14,0,0.951386,249.152,-67.6011,291.77,843.262,-2580.09,976.548,-6653.92,6.94424,0.516232,-2.6169
83459,0,98.7089,7203.14,0,0.952071,252.698,-70.7959,287.279,844.058,-2159.26,1005.57,-6797.92,7.09574,0.452949,-2.18685
83519,3.39469e-17,98.7089,7203.14,0,0.952755,256.244,-73.8553,281.215,844.723,-1730.15,1030.75,-6915.88,7.22008,0.387936,-1.74844
83579,1.28403e-16,98.7089,7203.14,0,0.953439,259.791,-76.687,272.648,845.246,-1294.43,1052,-7007.35,7.31677,0.321439,-1.30332
83639,0,98.7089,7203.14,0,0.954124,263.337,-79.1132,260.105,845.619,-853.741,1069.23,-7071.99,7.38544,0.253713,-0.853221
83699,1.32814e-16,98.7089,7203.14,0,0.954808,266.883,-80.8078,241.984,845.838,-409.788,1082.37,-7109.56,7.42583,0.185018,-0.399851
83759,1.2842e-16,98.7089,7203.14,0,0.955493,270.429,-81.3314,219.122,845.898,35.7335,1091.38,-7119.89,7.43778,0.115614,0.0550509
83819,9.3553e-16,98.7089,7203.14,0,0.956177,273.975,-80.4887,197.05,845.799,481.118,1096.22,-7102.96,7.42126,0.0457672,0.509742
83879,1.38131e-16,98.7089,7203.14,0,0.956862,277.521,-78.578,180.365,845.543,924.661,1096.87,-7058.83,7.37632,-0.0242553,0.962481
83939,0,98.7089,7203.14,0,0.957546,281.067,-76.0304,168.946,845.133,1364.66,1093.34,-6987.67,7.30313,-0.0941864,1.41153
83999,2.76262e-16,98.7089,7203.14,0,0.958231,284.614,-73.1315,161.097,844.575,1799.44,1085.62,-6889.75,7.20198,-0.163759,1.85518
84059,1.28403e-16,98.7089,7203.14,0,0.958915,288.16,-70.033,155.482,843.877,2227.32,1073.76,-6765.45,7.07325,-0.232707,2.29173
84119,1.28403e-16,98.7089,7203.14,0,0.959599,291.706,-66.814,151.278,843.052,2646.68,1057.8,-6615.24,6.91744,-0.300767,2.71949
84179,1.28403e-16,98.7089,7203.14,0,0.960284,295.252,-63.5177,148,842.11,3055.9,1037.8,-6439.69,6.73514,-0.36768,3.13685
84239,6.78938e-17,98.7089,7203.14,0,0.960968,298.798,-60.169,145.352,841.066,3453.42,1013.83,-6239.49,6.52704,-0.433189,3.54219
84299,1.86884e-16,98.7089,7203.14,0,0.961653,302.344,-56.783,143.15,839.936,3837.72,985.991,-6015.39,6.29396,-0.497045,3.93396
84359,7.46832e-16,98.7089,7203.14,0,0.962337,305.89,-53.3694,141.271,838.738,4207.32,954.385,-5768.26,6.03677,-0.559003,4.31068
84419,8.8262e-16,98.7089,7203.14,0,0.963022,309.437,-49.9345,139.634,837.489,4560.81,919.132,-5499.04,5.75647,-0.618827,4.67088
84479,0,98.7089,7203.14,0,0.963706,312.983,-46.4829,138.181,836.208,4896.83,880.367,-5208.76,5.45413,-0.676289,5.0132
84539,8.91911e-16,98.7089,7203.14,0,0.964391,316.529,-43.0177,136.871,834.916,5214.11,838.239,-4898.54,5.1309,-0.731167,5.33632
84599,1.86884e-16,98.7089,7203.14,0,0.965075,320.075,-39.5412,135.674,833.631,5511.42,792.909,-4569.55,4.78802,-0.783254,5.63901
84659,1.01841e-15,98.7089,7203.14,0,0.96576,323.621,-36.0554,134.567,832.375,5787.62,744.549,-4223.07,4.42681,-0.83235,5.9201
84719,8.8262e-16,98.7089,7203.14,0,0.966444,327.167,-32.5616,133.533,831.164,6041.66,693.344,-3860.42,4.04865,-0.878268,6.17852
84779,1.05029e-15,98.7089,7203.14,0,0.967128,330.714,-29.0609,132.557,830.02,6272.57,639.49,-3482.98,3.65499,-0.920831,6.41328
84839,8.91911e-16,98.7089,7203.14,0,0.967813,334.26,-25.5545,131.628,828.958,6479.46,583.192,-3092.2,3.24733,-0.959878,6.62348
84899,6.78938e-17,98.7089,7203.14,0,0.968497,337.806,-22.0431,130.737,827.996,6661.54,524.666,-2689.59,2.82724,-0.995259,6.80832
84959,9.92799e-16,98.7089,7203.14,0,0.969182,341.352,-18.5276,129.878,827.148,6818.11,464.134,-2276.67,2.39632,-1.02684,6.96709
85019,9.94223e-16,98.7089,7203.14,0,0.969866,344.898,-15.0086,129.042,826.428,6948.57,401.829,-1855.04,1.95622,-1.0545,7.09917
85079,1.45247e-16,98.7089,7203.14,0,0.970551,348.444,-11.4869,128.226,825.846,7052.42,337.987,-1426.3,1.50864,-1.07813,7.20407
85139,8.8262e-16,98.7089,7203.14,0,0.971235,351.99,-7.96318,127.423,825.411,7129.27,272.854,-992.098,1.05528,-1.09764,7.28139
85199,1.2952e-16,98.7089,7203.14,0,0.97192,355.537,-4.43801,126.63,825.131,7178.82,206.677,-554.099,0.597872,-1.11296,7.33082
85259,2.56841e-16,98.7089,7203.14,0,0.972604,359.083,-0.912053,125.841,825.009,7200.88,139.709,-113.978,0.13818,-1.12403,7.35218
85319,2.56946e-16,98.7089,7203.14,0,0.973288,2.62893,2.61407,125.054,825.048,7195.37,72.2072,326.58,-0.32204,-1.1308,7.34538
85379,3.39469e-17,98.7089,7203.14,0,0.973973,6.17508,6.13973,124.264,825.246,7162.31,4.42791,765.887,-0.781028,-1.13326,7.31046
85439,1.45247e-16,98.7089,7203.14,0,0.974657,9.72123,9.66429,123.467,825.602,7101.82,-63.3694,1202.26,-1.23702,-1.13139,7.24754
85499,1.45247e-16,98.7089,7203.14,0,0.975342,13.2674,13.1871,122.658,826.109,7014.13,-130.926,1634.03,-1.68828,-1.1252,7.15686
85559,1.86884e-16,98.7089,7203.14,0,0.976026,16.8135,16.7076,121.833,826.759,6899.59,-197.983,2059.54,-2.13308,-1.1147,7.03878
85619,0,98.7089,7203.14,0,0.976711,20.3597,20.225,120.986,827.542,6758.63,-264.286,2477.17,-2.56971,-1.09995,6.89375
85679,3.91146e-16,98.7089,7203.14,0,0.977395,23.9058,23.7386,120.113,828.447,6591.78,-329.58,2885.31,-2.99649,-1.081,6.72231
85739,2.56805e-16,98.7089,7203.14,0,0.97808,27.452,27.2477,119.205,829.459,6399.7,-393.616,3282.4,-3.4118,-1.05792,6.52514
85799,1.28403e-16,98.7089,7203.14,0,0.978764,30.9981,30.7514,118.254,830.563,6183.11,-456.15,3666.92,-3.81405,-1.0308,6.30298
85859,2.65629e-16,98.7089,7203.14,0,0.979449,34.5443,34.2489,117.252,831.741,5942.84,-516.942,4037.4,-4.2017,-0.999736,6.05668
85919,2.40777e-16,98.7089,7203.14,0,0.980133,38.0905,37.7391,116.184,832.977,5679.82,-575.761,4392.42,-4.57325,-0.964855,5.78718
85979,1.45247e-16,98.7089,7203.14,0,0.980817,41.6366,41.2206,115.036,834.249,5395.05,-632.382,4730.62,-4.92729,-0.926289,5.49553
86039,6.78938e-17,98.7089,7203.14,0,0.981502,45.1828,44.6918,113.788,835.54,5089.62,-686.588,5050.7,-5.26247,-0.884184,5.18283
86099,2.65629e-16,98.7089,7203.14,0,0.982186,48.7289,48.1508,112.414,836.829,4764.71,-738.172,5351.44,-5.57749,-0.8387,4.85028
86159,1.45247e-16,98.7089,7203.14,0,0.982871,52.2751,51.5948,110.878,838.097,4421.54,-786.937,5631.69,-5.87115,-0.790013,4.49916
86219,2.90495e-16,98.7089,7203.14,0,0.983555,55.8212,55.0201,109.132,839.324,4061.45,-832.698,5890.37,-6.14234,-0.738306,4.13081
